P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.34533334,0.32308334,0.33158332,1,1.06,999999,7,0,0,0,0,0.01,10000,50
0.3536,0.31785,0.32855,1,1.06,999999,8,0,0,0,0,0.1,10000,50
0.33921668,0.32436666,0.33641666,1,1.06,999999,8,0,0,0,0,0.01,10000,50
0.35528332,0.31263334,0.33208334,1,1.06,999999,9,0,0,0,0,0.1,10000,50
0.3383,0.32105,0.34065,1,1.06,999999,9,0,0,0,0,0.01,10000,50
0.35433334,0.30488333,0.34078333,1,1.06,999999,10,0,0,0,0,0.1,10000,50
0.34178334,0.32518333,0.33303332,1,1.06,999999,10,0,0,0,0,0.01,10000,50
0.35051668,0.31446666,0.33501667,1,1.06,999999,11,0,0,0,0,0.1,10000,50
0.34701666,0.31931666,0.33366665,1,1.06,999999,11,0,0,0,0,0.01,10000,50
0.35108334,0.31448334,0.33443335,1,1.06,999999,12,0,0,0,0,0.1,10000,50
0.34636667,0.32016668,0.33346668,1,1.06,999999,12,0,0,0,0,0.01,10000,50
0.35236666,0.30526668,0.34236667,1,1.06,999999,13,0,0,0,0,0.1,10000,50
0.34193334,0.31908333,0.33898333,1,1.06,999999,13,0,0,0,0,0.01,10000,50
0.36731666,0.30696666,0.32571667,1,1.06,999999,14,0,0,0,0,0.1,10000,50
0.34635,0.31995,0.3337,1,1.06,999999,14,0,0,0,0,0.01,10000,50
0.35348332,0.31468335,0.33183333,1,1.06,999999,15,0,0,0,0,0.1,10000,50
0.34726667,0.32391667,0.32881665,1,1.06,999999,15,0,0,0,0,0.01,10000,50
0.35286668,0.31331667,0.33381668,1,1.06,999999,16,0,0,0,0,0.1,10000,50
0.33755,0.3258,0.33665,1,1.06,999999,16,0,0,0,0,0.01,10000,50
0.34901667,0.30776668,0.34321666,1,1.06,999999,17,0,0,0,0,0.1,10000,50
0.34506667,0.32356668,0.33136666,1,1.06,999999,17,0,0,0,0,0.01,10000,50
0.34785,0.30725,0.3449,1,1.06,999999,18,0,0,0,0,0.1,10000,50
0.33876666,0.32596666,0.33526668,1,1.06,999999,18,0,0,0,0,0.01,10000,50
0.33808333,0.31178334,0.35013333,1,1.06,999999,19,0,0,0,0,0.1,10000,50
0.34645,0.3182,0.33535,1,1.06,999999,19,0,0,0,0,0.01,10000,50
0.34805,0.30715,0.3448,1,1.06,999999,20,0,0,0,0,0.1,10000,50
0.34625,0.31525,0.3385,1,1.06,999999,20,0,0,0,0,0.01,10000,50
0.36388335,0.32003334,0.31608334,1,1.07,999999,0,0,0,0,0,0.1,10000,50
0.35641667,0.32516667,0.31841666,1,1.07,999999,0,0,0,0,0,0.01,10000,50
0.35621667,0.31761667,0.32616666,1,1.07,999999,1,0,0,0,0,0.1,10000,50
0.34701666,0.31876665,0.33421665,1,1.07,999999,1,0,0,0,0,0.01,10000,50
0.35901666,0.31956667,0.32141668,1,1.07,999999,2,0,0,0,0,0.1,10000,50
0.35503334,0.32133332,0.32363334,1,1.07,999999,2,0,0,0,0,0.01,10000,50
0.35313332,0.31708333,0.32978332,1,1.07,999999,3,0,0,0,0,0.1,10000,50
0.3485,0.32305,0.32845,1,1.07,999999,3,0,0,0,0,0.01,10000,50
0.35766667,0.31341666,0.32891667,1,1.07,999999,4,0,0,0,0,0.1,10000,50
0.3428,0.328,0.3292,1,1.07,999999,4,0,0,0,0,0.01,10000,50
0.35261667,0.30831668,0.33906665,1,1.07,999999,5,0,0,0,0,0.1,10000,50
0.34846666,0.32086667,0.33066666,1,1.07,999999,5,0,0,0,0,0.01,10000,50
0.35428333,0.31453332,0.33118334,1,1.07,999999,6,0,0,0,0,0.1,10000,50
0.3497,0.3252,0.3251,1,1.07,999999,6,0,0,0,0,0.01,10000,50
0.35938334,0.30918333,0.33143333,1,1.07,999999,7,0,0,0,0,0.1,10000,50
0.3445,0.32105,0.33445,1,1.07,999999,7,0,0,0,0,0.01,10000,50
0.3582,0.3119,0.3299,1,1.07,999999,8,0,0,0,0,0.1,10000,50
0.34368333,0.31923333,0.33708334,1,1.07,999999,8,0,0,0,0,0.01,10000,50
0.3619,0.31225,0.32585,1,1.07,999999,9,0,0,0,0,0.1,10000,50
0.34696665,0.32141668,0.33161667,1,1.07,999999,9,0,0,0,0,0.01,10000,50
0.35863334,0.30898333,0.33238333,1,1.07,999999,10,0,0,0,0,0.1,10000,50
0.34771666,0.32191667,0.33036667,1,1.07,999999,10,0,0,0,0,0.01,10000,50
0.36055,0.3058,0.33365,1,1.07,999999,11,0,0,0,0,0.1,10000,50
0.34668332,0.32258335,0.33073333,1,1.07,999999,11,0,0,0,0,0.01,10000,50
0.35098332,0.31573334,0.33328333,1,1.07,999999,12,0,0,0,0,0.1,10000,50
0.34021667,0.31781667,0.34196666,1,1.07,999999,12,0,0,0,0,0.01,10000,50
0.35106668,0.31631666,0.33261666,1,1.07,999999,13,0,0,0,0,0.1,10000,50
0.34895,0.31925,0.3318,1,1.07,999999,13,0,0,0,0,0.01,10000,50
0.35131666,0.30621666,0.34246665,1,1.07,999999,14,0,0,0,0,0.1,10000,50
0.34688333,0.32048333,0.33263335,1,1.07,999999,14,0,0,0,0,0.01,10000,50
0.36198333,0.31193334,0.32608333,1,1.07,999999,15,0,0,0,0,0.1,10000,50
0.34146667,0.32021666,0.33831668,1,1.07,999999,15,0,0,0,0,0.01,10000,50
0.3612,0.3075,0.3313,1,1.07,999999,16,0,0,0,0,0.1,10000,50
0.35041666,0.31576666,0.33381668,1,1.07,999999,16,0,0,0,0,0.01,10000,50
0.3597,0.304,0.3363,1,1.07,999999,17,0,0,0,0,0.1,10000,50
0.34473333,0.32503334,0.33023334,1,1.07,999999,17,0,0,0,0,0.01,10000,50
0.35878333,0.30973333,0.33148333,1,1.07,999999,18,0,0,0,0,0.1,10000,50
0.34641665,0.32241666,0.33116665,1,1.07,999999,18,0,0,0,0,0.01,10000,50
0.35213333,0.30563334,0.34223333,1,1.07,999999,19,0,0,0,0,0.1,10000,50
0.34133333,0.32653335,0.33213332,1,1.07,999999,19,0,0,0,0,0.01,10000,50
0.35198334,0.30643332,0.34158334,1,1.07,999999,20,0,0,0,0,0.1,10000,50
0.34776667,0.31936666,0.33286667,1,1.07,999999,20,0,0,0,0,0.01,10000,50
0.365,0.31335,0.32165,1,1.08,999999,0,0,0,0,0,0.1,10000,50
0.3541,0.327,0.3189,1,1.08,999999,0,0,0,0,0,0.01,10000,50
0.36151665,0.31711668,0.32136667,1,1.08,999999,1,0,0,0,0,0.1,10000,50
0.35425,0.32245,0.3233,1,1.08,999999,1,0,0,0,0,0.01,10000,50
0.36548334,0.31178334,0.32273334,1,1.08,999999,2,0,0,0,0,0.1,10000,50
0.35115,0.3253,0.32355,1,1.08,999999,2,0,0,0,0,0.01,10000,50
0.36385,0.3142,0.32195,1,1.08,999999,3,0,0,0,0,0.1,10000,50
0.3538,0.3175,0.3287,1,1.08,999999,3,0,0,0,0,0.01,10000,50
