P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.33785,0.32285,0.3393,1,1.05,999999,19,0,0,0,0,0.01,10000,50
0.34665,0.29845,0.3549,1,1.05,999999,20,0,0,0,0,0.1,10000,50
0.34055,0.32105,0.3384,1,1.05,999999,20,0,0,0,0,0.01,10000,50
0.35931668,0.31706667,0.32361665,1,1.06,999999,0,0,0,0,0,0.1,10000,50
0.34691668,0.33111668,0.32196668,1,1.06,999999,0,0,0,0,0,0.01,10000,50
0.35611665,0.31386667,0.33001667,1,1.06,999999,1,0,0,0,0,0.1,10000,50
0.34923333,0.32268333,0.32808334,1,1.06,999999,1,0,0,0,0,0.01,10000,50
0.34963334,0.31408334,0.33628333,1,1.06,999999,2,0,0,0,0,0.1,10000,50
0.34483334,0.32903334,0.32613334,1,1.06,999999,2,0,0,0,0,0.01,10000,50
0.3571,0.31545,0.32745,1,1.06,999999,3,0,0,0,0,0.1,10000,50
0.34516665,0.32656667,0.32826668,1,1.06,999999,3,0,0,0,0,0.01,10000,50
0.3573,0.30925,0.33345,1,1.06,999999,4,0,0,0,0,0.1,10000,50
0.34616667,0.32391667,0.32991666,1,1.06,999999,4,0,0,0,0,0.01,10000,50
0.34886667,0.30776668,0.34336665,1,1.06,999999,5,0,0,0,0,0.1,10000,50
0.34753335,0.31558332,0.33688334,1,1.06,999999,5,0,0,0,0,0.01,10000,50
0.35505,0.3048,0.34015,1,1.06,999999,6,0,0,0,0,0.1,10000,50
0.34446666,0.32406667,0.33146667,1,1.06,999999,6,0,0,0,0,0.01,10000,50
0.35148335,0.31238332,0.33613333,1,1.06,999999,7,0,0,0,0,0.1,10000,50
0.3416,0.3297,0.3287,1,1.06,999999,7,0,0,0,0,0.01,10000,50
0.35033333,0.30713335,0.34253332,1,1.06,999999,8,0,0,0,0,0.1,10000,50
0.34386668,0.32136667,0.33476666,1,1.06,999999,8,0,0,0,0,0.01,10000,50
0.35155,0.31545,0.333,1,1.06,999999,9,0,0,0,0,0.1,10000,50
0.34556666,0.32531667,0.32911667,1,1.06,999999,9,0,0,0,0,0.01,10000,50
0.33615,0.31065,0.3532,1,1.06,999999,10,0,0,0,0,0.1,10000,50
0.3441,0.31835,0.33755,1,1.06,999999,10,0,0,0,0,0.01,10000,50
0.3502,0.30465,0.34515,1,1.06,999999,11,0,0,0,0,0.1,10000,50
0.33511665,0.32726666,0.33761665,1,1.06,999999,11,0,0,0,0,0.01,10000,50
0.35028332,0.30238333,0.34733334,1,1.06,999999,12,0,0,0,0,0.1,10000,50
