P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.3334,0.2895,0.3771,1,1.05,999999,11,0,0,0,0,0.01,10000,500
0.3525,0.2811,0.3664,1,1.05,999999,12,0,0,0,0,0.1,10000,500
0.3345,0.2773,0.3882,1,1.05,999999,12,0,0,0,0,0.01,10000,500
0.3342,0.2897,0.3761,1,1.05,999999,13,0,0,0,0,0.1,10000,500
0.3351,0.2838,0.3811,1,1.05,999999,13,0,0,0,0,0.01,10000,500
0.3309,0.2847,0.3844,1,1.05,999999,14,0,0,0,0,0.1,10000,500
0.3345,0.2703,0.3952,1,1.05,999999,14,0,0,0,0,0.01,10000,500
0.3344,0.2875,0.3781,1,1.05,999999,15,0,0,0,0,0.1,10000,500
0.3355,0.2807,0.3838,1,1.05,999999,15,0,0,0,0,0.01,10000,500
0.3422,0.2734,0.3844,1,1.05,999999,16,0,0,0,0,0.1,10000,500
0.3375,0.2793,0.3832,1,1.05,999999,16,0,0,0,0,0.01,10000,500
0.3291,0.2859,0.385,1,1.05,999999,17,0,0,0,0,0.1,10000,500
0.3335,0.272,0.3945,1,1.05,999999,17,0,0,0,0,0.01,10000,500
0.3355,0.2772,0.3873,1,1.05,999999,18,0,0,0,0,0.1,10000,500
0.3287,0.2738,0.3975,1,1.05,999999,18,0,0,0,0,0.01,10000,500
0.3417,0.2739,0.3844,1,1.05,999999,19,0,0,0,0,0.1,10000,500
0.333,0.2788,0.3882,1,1.05,999999,19,0,0,0,0,0.01,10000,500
0.339,0.2745,0.3865,1,1.05,999999,20,0,0,0,0,0.1,10000,500
0.3255,0.2786,0.3959,1,1.05,999999,20,0,0,0,0,0.01,10000,500
0.373,0.3163,0.3107,1,1.06,999999,0,0,0,0,0,0.1,10000,500
0.3692,0.3133,0.3175,1,1.06,999999,0,0,0,0,0,0.01,10000,500
0.3708,0.3086,0.3206,1,1.06,999999,1,0,0,0,0,0.1,10000,500
0.3658,0.3111,0.3231,1,1.06,999999,1,0,0,0,0,0.01,10000,500
0.3643,0.3042,0.3315,1,1.06,999999,2,0,0,0,0,0.1,10000,500
0.3673,0.3019,0.3308,1,1.06,999999,2,0,0,0,0,0.01,10000,500
0.3649,0.3066,0.3285,1,1.06,999999,3,0,0,0,0,0.1,10000,500
0.3555,0.2934,0.3511,1,1.06,999999,3,0,0,0,0,0.01,10000,500
0.3558,0.3,0.3442,1,1.06,999999,4,0,0,0,0,0.1,10000,500
0.363,0.2953,0.3417,1,1.06,999999,4,0,0,0,0,0.01,10000,500
0.3526,0.2925,0.3549,1,1.06,999999,5,0,0,0,0,0.1,10000,500
0.3597,0.2893,0.351,1,1.06,999999,5,0,0,0,0,0.01,10000,500
0.3578,0.2901,0.3521,1,1.06,999999,6,0,0,0,0,0.1,10000,500
0.3579,0.2867,0.3554,1,1.06,999999,6,0,0,0,0,0.01,10000,500
0.3544,0.2876,0.358,1,1.06,999999,7,0,0,0,0,0.1,10000,500
0.3491,0.2815,0.3694,1,1.06,999999,7,0,0,0,0,0.01,10000,500
0.3515,0.2863,0.3622,1,1.06,999999,8,0,0,0,0,0.1,10000,500
0.3392,0.2891,0.3717,1,1.06,999999,8,0,0,0,0,0.01,10000,500
0.3496,0.2912,0.3592,1,1.06,999999,9,0,0,0,0,0.1,10000,500
0.3428,0.2891,0.3681,1,1.06,999999,9,0,0,0,0,0.01,10000,500
0.3543,0.2789,0.3668,1,1.06,999999,10,0,0,0,0,0.1,10000,500
0.3436,0.2916,0.3648,1,1.06,999999,10,0,0,0,0,0.01,10000,500
0.3541,0.2826,0.3633,1,1.06,999999,11,0,0,0,0,0.1,10000,500
0.3491,0.288,0.3629,1,1.06,999999,11,0,0,0,0,0.01,10000,500
0.353,0.2795,0.3675,1,1.06,999999,12,0,0,0,0,0.1,10000,500
0.3431,0.2768,0.3801,1,1.06,999999,12,0,0,0,0,0.01,10000,500
0.3487,0.2784,0.3729,1,1.06,999999,13,0,0,0,0,0.1,10000,500
0.3382,0.2829,0.3789,1,1.06,999999,13,0,0,0,0,0.01,10000,500
0.3421,0.2893,0.3686,1,1.06,999999,14,0,0,0,0,0.1,10000,500
0.3394,0.2877,0.3729,1,1.06,999999,14,0,0,0,0,0.01,10000,500
0.3496,0.2753,0.3751,1,1.06,999999,15,0,0,0,0,0.1,10000,500
0.3379,0.2748,0.3873,1,1.06,999999,15,0,0,0,0,0.01,10000,500
0.3507,0.2717,0.3776,1,1.06,999999,16,0,0,0,0,0.1,10000,500
